objectid,start_time,problem_description,problem_eventid,acknowledged,r_eventid,end_time,acknowledge_message,duration,hostname
40913,2023-09-12 04:39:52,{HOST.NAME}-Peer:10.243.0.25-AS45117,1952747,0,1952814.0,2023-09-12 04:42:51,,179.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-12 04:04:03,{HOST.NAME}-Peer:103.59.211.62-AS11344,1951979,0,1952044.0,2023-09-12 04:06:54,,171.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-12 03:45:55,{HOST.NAME}-Peer:103.59.211.62-AS11344,1951564,0,1951627.0,2023-09-12 03:48:48,,173.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-12 03:12:49,{HOST.NAME}-Peer:103.59.211.62-AS11344,1950871,0,1950934.0,2023-09-12 03:15:25,,156.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-12 02:31:02,{HOST.NAME}-Peer:103.59.211.62-AS11344,1949939,0,1950012.0,2023-09-12 02:34:11,,189.000000,INPL Ahmedabad Hexa Core Router
40860,2023-09-11 12:57:55,{HOST.NAME}-Peer:10.204.204.8-AS45117,1932226,0,1953346.0,2023-09-12 05:06:55,,58140.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-11 11:42:26,{HOST.NAME}-Peer:103.59.211.62-AS11344,1930445,0,1930522.0,2023-09-11 11:46:01,,215.000000,INPL Ahmedabad Hexa Core Router
40891,2023-09-11 05:51:56,{HOST.NAME}-Peer:10.233.0.30-AS45117,1922767,0,1923478.0,2023-09-11 06:18:56,,1620.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-11 05:06:58,{HOST.NAME}-Peer:103.59.211.62-AS11344,1921522,0,1921601.0,2023-09-11 05:09:55,,177.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-10 18:57:52,{HOST.NAME}-Peer:103.59.211.62-AS11344,1903929,0,1904022.0,2023-09-10 19:00:58,,186.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-10 16:57:52,{HOST.NAME}-Peer:103.59.211.62-AS11344,1900846,0,1900944.0,2023-09-10 17:01:04,,192.000000,INPL Ahmedabad Hexa Core Router
40891,2023-09-10 15:21:52,{HOST.NAME}-Peer:10.233.0.30-AS45117,1898348,0,1898751.0,2023-09-10 15:36:50,,898.000000,INPL Ahmedabad Hexa Core Router
40891,2023-09-10 13:27:51,{HOST.NAME}-Peer:10.233.0.30-AS45117,1895262,0,1895637.0,2023-09-10 13:39:50,,719.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-10 07:21:52,{HOST.NAME}-Peer:10.243.0.25-AS45117,1885611,0,1892795.0,2023-09-10 11:54:52,,16380.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-10 06:57:51,{HOST.NAME}-Peer:10.243.0.25-AS45117,1884986,0,1885441.0,2023-09-10 07:15:25,,1054.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-10 06:39:57,{HOST.NAME}-Peer:10.243.0.25-AS45117,1884520,0,1884735.0,2023-09-10 06:48:25,,508.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-10 06:15:55,{HOST.NAME}-Peer:10.243.0.25-AS45117,1883860,0,1884190.0,2023-09-10 06:27:53,,718.000000,INPL Ahmedabad Hexa Core Router
40853,2023-09-10 05:03:33,{HOST.NAME}-Peer:10.200.15.146-AS64512,1881875,0,1882467.0,2023-09-10 05:24:54,,1281.000000,INPL Ahmedabad Hexa Core Router
40889,2023-09-10 04:42:25,{HOST.NAME}-Peer:10.233.0.28-AS45117,1881272,0,1881345.0,2023-09-10 04:45:26,,181.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-10 03:21:56,{HOST.NAME}-Peer:10.243.0.25-AS45117,1879024,0,1881876.0,2023-09-10 05:03:34,,6098.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-10 00:09:53,{HOST.NAME}-Peer:103.59.211.62-AS11344,1874127,0,1874199.0,2023-09-10 00:12:53,,180.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-09 22:57:55,{HOST.NAME}-Peer:103.59.211.62-AS11344,1872242,0,1872311.0,2023-09-09 23:00:54,,179.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-09 22:36:57,{HOST.NAME}-Peer:103.59.211.62-AS11344,1871687,0,1871775.0,2023-09-09 22:39:50,,173.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-09 22:27:50,{HOST.NAME}-Peer:103.59.211.62-AS11344,1871463,0,1871533.0,2023-09-09 22:30:42,,172.000000,INPL Ahmedabad Hexa Core Router
40853,2023-09-09 13:48:54,{HOST.NAME}-Peer:10.200.15.146-AS64512,1858567,0,1879383.0,2023-09-10 03:33:40,,49486.000000,INPL Ahmedabad Hexa Core Router
40851,2023-09-09 13:09:55,{HOST.NAME}-Peer:10.200.12.10-AS142520,1857557,0,1921283.0,2023-09-11 04:57:55,,143280.000000,INPL Ahmedabad Hexa Core Router
40851,2023-09-09 13:03:42,{HOST.NAME}-Peer:10.200.12.10-AS142520,1857345,0,1857449.0,2023-09-09 13:06:49,,187.000000,INPL Ahmedabad Hexa Core Router
40860,2023-09-09 13:00:25,{HOST.NAME}-Peer:10.204.204.8-AS45117,1857265,0,1921122.0,2023-09-11 04:51:50,,143485.000000,INPL Ahmedabad Hexa Core Router
40889,2023-09-09 11:34:17,{HOST.NAME}-Peer:10.233.0.28-AS45117,1855105,0,1855265.0,2023-09-09 11:39:54,,337.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-09 10:45:24,{HOST.NAME}-Peer:103.59.211.62-AS11344,1853826,0,1853905.0,2023-09-09 10:48:50,,206.000000,INPL Ahmedabad Hexa Core Router
40853,2023-09-09 10:00:45,{HOST.NAME}-Peer:10.200.15.146-AS64512,1852760,0,1852838.0,2023-09-09 10:03:33,,168.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-09 09:54:55,{HOST.NAME}-Peer:103.59.211.62-AS11344,1852619,0,1852761.0,2023-09-09 10:00:45,,350.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-09 09:30:53,{HOST.NAME}-Peer:10.243.0.25-AS45117,1852018,0,1852106.0,2023-09-09 09:34:13,,200.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-09 09:24:47,{HOST.NAME}-Peer:10.243.0.25-AS45117,1851875,0,1851946.0,2023-09-09 09:27:55,,188.000000,INPL Ahmedabad Hexa Core Router
40889,2023-09-09 09:06:52,{HOST.NAME}-Peer:10.233.0.28-AS45117,1851435,0,1852174.0,2023-09-09 09:36:51,,1799.000000,INPL Ahmedabad Hexa Core Router
40873,2023-09-09 08:30:56,{HOST.NAME}-Peer:10.233.0.10-AS45117,1850508,0,1860818.0,2023-09-09 15:21:50,,24654.000000,INPL Ahmedabad Hexa Core Router
40860,2023-09-09 08:24:50,{HOST.NAME}-Peer:10.204.204.8-AS45117,1850355,0,1850429.0,2023-09-09 08:27:55,,185.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-09 08:15:24,{HOST.NAME}-Peer:10.243.0.25-AS45117,1850124,0,1850215.0,2023-09-09 08:18:53,,209.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-09 08:06:53,{HOST.NAME}-Peer:10.243.0.25-AS45117,1849921,0,1850047.0,2023-09-09 08:12:24,,331.000000,INPL Ahmedabad Hexa Core Router
40860,2023-09-09 08:03:50,{HOST.NAME}-Peer:10.204.204.8-AS45117,1849844,0,1849913.0,2023-09-09 08:06:26,,156.000000,INPL Ahmedabad Hexa Core Router
75668,2023-09-09 08:03:31,POWER 5: Temperature is above warning threshold,1849837,0,,2023-09-14 19:01:36,,,INPL Ahmedabad Hexa Core Router
40860,2023-09-09 07:12:56,{HOST.NAME}-Peer:10.204.204.8-AS45117,1848607,0,1848665.0,2023-09-09 07:15:24,,148.000000,INPL Ahmedabad Hexa Core Router
40889,2023-09-09 05:24:48,{HOST.NAME}-Peer:10.233.0.28-AS45117,1845800,0,1846901.0,2023-09-09 06:09:24,,2676.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-09 02:48:55,{HOST.NAME}-Peer:103.59.211.62-AS11344,1841855,0,1841938.0,2023-09-09 02:51:55,,180.000000,INPL Ahmedabad Hexa Core Router
40952,2023-09-09 01:24:58,{HOST.NAME}-Peer:103.59.211.62-AS11344,1839813,0,1839887.0,2023-09-09 01:27:55,,177.000000,INPL Ahmedabad Hexa Core Router
40934,2023-09-09 01:18:50,{HOST.NAME}-Peer:10.243.0.49-AS45117,1839672,0,1857350.0,2023-09-09 13:03:49,,42299.000000,INPL Ahmedabad Hexa Core Router
40934,2023-09-09 00:36:53,{HOST.NAME}-Peer:10.243.0.49-AS45117,1838652,0,1839456.0,2023-09-09 01:09:50,,1977.000000,INPL Ahmedabad Hexa Core Router
40913,2023-09-08 23:01:00,{HOST.NAME}-Peer:10.243.0.25-AS45117,1836311,0,1838724.0,2023-09-09 00:39:50,,5930.000000,INPL Ahmedabad Hexa Core Router
40910,2023-09-08 21:00:26,{HOST.NAME}-Peer:10.243.0.22-AS45117,1833452,0,1833740.0,2023-09-08 21:12:49,,743.000000,INPL Ahmedabad Hexa Core Router
40860,2023-09-08 12:54:55,{HOST.NAME}-Peer:10.204.204.8-AS45117,1821912,0,1844898.0,2023-09-09 04:51:52,,57417.000000,INPL Ahmedabad Hexa Core Router
40860,2023-09-08 12:12:56,{HOST.NAME}-Peer:10.204.204.8-AS45117,1820854,0,1821764.0,2023-09-08 12:48:50,,2154.000000,INPL Ahmedabad Hexa Core Router
40889,2023-09-08 08:45:50,{HOST.NAME}-Peer:10.233.0.28-AS45117,1815775,0,1815846.0,2023-09-08 08:48:56,,186.000000,INPL Ahmedabad Hexa Core Router
40889,2023-09-08 04:18:50,{HOST.NAME}-Peer:10.233.0.28-AS45117,1808598,0,1808676.0,2023-09-08 04:21:52,,182.000000,INPL Ahmedabad Hexa Core Router
